,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,"8А
Классный Час
54","7А
Литература
54","7А
Литература
54",,"8Д
Рус.яз.
54",,"8А
Рус.яз.
54","8А
Рус.яз.
54",
1,,"8А
Литература
54","8А
Литература
54","7А
Рус.яз.
54","7А
Рус.яз.
54","8Д
Рус.яз.
54","8Д
Рус.яз.
54","8В
Рус.яз.
54",
2,,,,,,,,,
3,,,,,,,,,
4,,,,,"8В
Рус.яз.
54","8А
Рус.яз.
54",,"8В
Рус.яз.
54",
5,,"8Д
Литература
54","8Д
Литература
54","7А
Рус.яз.
54","7А
Рус.яз.
54","8В
Литература
54","8В
Литература
54",,
