,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,,,,,,"10В
Алгебра
48","10В
Алгебра
48",,
1,,,,,,,,,
2,,"10В
Практ.мат. (1)
34","10В
Практ.мат. (1)
34",,,,,,
3,,,,,"10В
Алгебра
310",,,,
4,,,,,,,,,
5,,,,"10А/10Б/10В/10Г
Математика (1)
36","10А/10Б/10В/10Г
Математика (1)
36",,,,
