,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,"8В
Классный Час
415","9А
Физ-ра
сп.з.","9А
Физ-ра
сп.з.","6Б
Физ-ра
сп.з.","6Б
Физ-ра
сп.з.","10А
Физ-ра
сп.з.","10А
Физ-ра
сп.з.",,
1,,,,"10Д
Физ-ра
сп.з.","10Д
Физ-ра
сп.з.",,,,
2,,"11Д
Физ-ра
сп.з.","11Д
Физ-ра
сп.з.","11Д
ОБЖ
сп.з.",,,,"8В
ОБЖ
сп.з.",
3,,"6А
Физ-ра
сп.з.","6А
Физ-ра
сп.з.","9Г
Физ-ра","9Г
Физ-ра","6В
Физ-ра
сп.з.","6В
Физ-ра
сп.з.",,
4,,"8В
Физ-ра
сп.з.","8В
Физ-ра
сп.з.",,,,,,
5,,,,,,,,,
