,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,"10Б
Классный Час
33","8Д
Алгебра и теория вероятностей
33","8Д
Алгебра и теория вероятностей
33","8В
Алгебра и теория вероятностей
33","8В
Алгебра и теория вероятностей
33","10Б
Алгебра
33","10Б
Алгебра
33","10Б
Алгебра
33",
1,,"10Б
Геометрия
33","10Б
Геометрия
33","8В
Практ.Мат.
33","8В
Практ.Мат.
33","8В
Практ.Мат.
33","8В
Практ.Мат.
33",,
2,,,,,,,,,
3,,"8Д
Практ.Мат.
33","8Д
Практ.Мат.
33","8Д
Практ.Мат.
33","8Д
Практ.Мат.
33","10Б/10В/10Г
Практ.мат. (1)
33","10Б/10В/10Г
Практ.мат. (1)
33",,
4,,"8Д
Алгебра
33","8Д
Алгебра
33","10Б/10Г
Практ.мат. (2)
33","10Б/10Г
Практ.мат. (2)
33","8В
Алгебра
33","8В
Алгебра
33","10Б
Геометрия
33",
5,,,,,,,,,
