,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,,,,,,,,,
1,,,,,,,,,
2,,,"6В
ИЗО
54",,,"6А
ИЗО
54","6Б
ИЗО
54",,
3,,,,,,,,,
4,,,,,,,,,
5,,"6Б
История
33","6Б
История
33","6В
История
33","6В
История
33","6А
История
33","6А
История
33",,
