,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,"11А
Классный Час
29","9Б
Англ.яз.
29","9Б
Англ.яз.
29","8А
Англ.яз.
29","8А
Англ.яз.
29","8В
Англ.яз.
29","8В
Англ.яз.
29","9Д
Англ.яз.
29",
1,,"7Д
Англ.яз.
29","7Д
Англ.яз.
29",,,,,"11А
Англ.яз. (1)
29","11А
Англ.яз. (1)
29"
2,,,,,,"8Г
Англ.яз.
29","8Г
Англ.яз.
29","9Б
Англ.яз.
29",
3,,"8А
Англ.яз.
29",,,,"8В
Англ.яз.
29","8Г
Англ.яз.
29",,
4,,"7Д
Англ.яз.
29",,"11А
Англ.яз. (2)
29","11А
Англ.яз. (2)
29","9Д
Англ.яз.
29","9Д
Англ.яз.
29",,
5,,,,,,,,,
