,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,"9Б
Классный Час
414","9В
Физ-ра
сп.з.","9В
Физ-ра
сп.з.","10Г
Физ-ра
сп.з.","10Г
Физ-ра
сп.з.",,,,
1,,,,,,,,,
2,,,,,,,,,
3,,"7Г
Физ-ра
сп.з.","7Г
Физ-ра
сп.з.",,,"7Б
Физ-ра
сп.з.","7Б
Физ-ра
сп.з.","8Д
ОБЖ
сп.з.","11Г
ОБЖ
сп.з."
4,,,,,,"8Д
Физ-ра
сп.з.","8Д
Физ-ра
сп.з.","8Г
ОБЖ
сп.з.",
5,,"11Г
Физ-ра
сп.з.","11Г
Физ-ра
сп.з.","9Б
Физ-ра
сп.з.","9Б
Физ-ра
сп.з.","8Г
Физ-ра
сп.з.","8Г
Физ-ра
сп.з.",,
