,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,,"11В
Рус.яз. Лит-ра
44","11В
Рус.яз. Лит-ра
44","11Д
Рус.яз. Лит-ра
44","11Д
Рус.яз. Лит-ра
44","10Д
Литература
44","10Д
Литература
44","10Д
Рус.яз.
44",
1,,,,,,,,,
2,,,,,,"11В
Рус.яз. Лит-ра
44","11В
Рус.яз. Лит-ра
44","10Д
Рус.яз.
44",
3,,,,"11Д
Рус.яз. Лит-ра
44","11Д
Рус.яз. Лит-ра
44","11В
Рус.яз. Лит-ра
44","11В
Рус.яз. Лит-ра
44","9Г
Литература
44",
4,,"10Д
Литература
44","10Д
Литература
44",,,"9Г
Рус.яз. Лит-ра
44","9Г
Рус.яз. Лит-ра
44",,
5,,"11Д
Рус.яз. Лит-ра
44","11Д
Рус.яз. Лит-ра
44",,,"9Г
Рус.яз. Лит-ра
44","9Г
Рус.яз. Лит-ра
44",,
