,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,"7Б
Классный Час
22","7В
Англ.яз.
22",,"7Б
Англ.яз.
22","7Б
Англ.яз.
22","7Б
Англ.яз.
22","7Б
Англ.яз.
22",,
1,,"9Г
Англ.яз.
27","9Г
Англ.яз.
27",,,,,"10Б/10Г
Англ.яз. (1)
22",
2,,"10Б/10Г
Англ.яз. (1)
22","10Б/10Г
Англ.яз. (1)
22","7В
Англ.яз.
22","7В
Англ.яз.
22","7Б
Англ.яз.
22","7Б
Англ.яз.
22",,
3,,"7А
Англ.яз.
22","7А
Англ.яз.
22",,,,,,
4,,,,"7А
Англ.яз.
413",,,,"9Г
Англ.яз.
22",
5,,,,,,,,,
