,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,,"8А
Алгебра и теория вероятностей
35","8А
Алгебра и теория вероятностей
35","11А
Геометрия
35","11А
Геометрия
35","11В
Алгебра
35","11В
Алгебра
35","11А
Геометрия
35",
1,,,,,,"11В
Геометрия
36","11В
Геометрия
36",,
2,,"11В
Алгебра
33","11В
Алгебра
33","11В
Геометрия
33","8А
Алгебра
33","8А
Алгебра
33",,,
3,,,,,,,,,
4,,"8А
Практ.Мат.
311","8А
Практ.Мат.
311",,,,,,
5,,,,,,,,,
