,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,,,,,,,,,
1,,,,,,,,,
2,,"8В
География
48","8В
География
48","6А
География
48","6А
География
48","6В
География
48","6В
География
48",,
3,,"9Г
География
48","9Г
География
48","8А
География
48","8А
География
48","8Б
География
48","8Б
География
48",,
4,,,,,,,,,
5,,"9А
География
48","9А
География
48","6Б
География
48","6Б
География
48","9В
География
48","9В
География
48",,
