,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,,,,,,,,,
1,,"10Г
Алгебра
35","10Г
Алгебра
35","7Д
Практ.Мат.
35","7Д
Практ.Мат.
35","7Д
Практ.Мат.
35","7Д
Практ.Мат.
35","11А/11Б/11В/11Г/11Д
Олимпиадная математика (1)
31","11А/11Б/11В/11Г/11Д
Олимпиадная математика (1)
31"
2,,,,"7Д
Алгебра
35","7Д
Алгебра
35","10А/10В/10Г/10Д
Профильная математика (1)
35","10А/10В/10Г/10Д
Профильная математика (1)
35",,
3,,"7Д
Геометрия
35","7Д
Геометрия
35","10Г
Геометрия
35","10Г
Геометрия
35","10А/10Б/10Г/10Д
Практ.мат. (1)
35","10А/10Б/10Г/10Д
Практ.мат. (1)
35",,
4,,"10Г
Алгебра Геометрия
35","10Г
Алгебра Геометрия
35","10А/10Б/10В/10Г/10Д
Практ.мат. (2)
35","10А/10Б/10В/10Г/10Д
Практ.мат. (2)
35","7Д
Алгебра и теория вероятностей
35","7Д
Алгебра и теория вероятностей
35",,
5,,,,"10А/10В/10Г/10Д
Профильная математика (1)
35","10А/10В/10Г/10Д
Профильная математика (1)
35","7Д
Геометрия
35","7Д
Геометрия
35",,
