,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,"6Б
Классный Час
37","6Б
Рус.яз.
37","6Б
Рус.яз.
37",,,"6В
Рус.яз.
54",,,
1,,"6Б
Литература
37","6Б
Литература
37","6В
Рус.яз.
37","6В
Рус.яз.
37","6Б
Рус.яз.
37",,,
2,,"6В
Литература
54",,,,"6Б
Рус.яз.
52",,,
3,,,,"6В
Рус.яз.
53","6В
Рус.яз.
53","6Б
Рус.яз.
45","6Б
Рус.яз.
45",,
4,,"6В
Рус.яз.
54",,"6Б
Литература
54",,"6В
Литература
310","6В
Литература
310",,
5,,,,,,,,,
