,"0
08:30 - 08:55","1
09:00 - 09:45","2
09:55 - 10:40","3
10:50 - 11:35","4
11:45 - 12:30","5
12:50 - 13:35","6
13:55 - 14:40","7
14:50 - 15:35","8
15:45 - 16:30"
0,"10Г
Классный Час
311","11Д
История
311","11Д
История
311","11Г
История
311","11Г
История
311","9Г
История
311","9Г
История
311",,
1,,,,,,"10А/10Б/10В/10Г/10Д
История (2)
311","10А/10Б/10В/10Г/10Д
История (2)
311",,
2,,"10А/10Б/10Г/10Д
История (5)
311","10А/10Б/10Г/10Д
История (5)
311",,,"10А/10Б/10В/10Г/10Д
История (3)
311","10А/10Б/10В/10Г/10Д
История (3)
311",,
3,,,,"9Б
История
311","9Б
История
311","10А/10Б/10В/10Г/10Д
История (4)
311","10А/10Б/10В/10Г/10Д
История (4)
311",,
4,,,,"9Д
История
311","9Д
История
311","10А/10Б/10В/10Г/10Д
История (1)
311","10А/10Б/10В/10Г/10Д
История (1)
311",,
5,,,,,,,,,
